Year,Sex,PCL,PCL_type,FL,FL_type,TL,TLcm,TL_type,TLbin,Weight,Weight_typ,Frequency,Source,Gear,LAT,LONG,Survey,FMP,NMFS_Sub_A,NMFS_AREA
2008,2,1167.902,est,0, ,1340,134,measure,130,18.48,measure,1,RACE_TWL,Bottom Trawl,57.86181,-173.89639, ,BSAI,BS,521
2008,2,1176.694,est,0, ,1350,135,measure,130,21.9,measure,1,RACE_TWL,Bottom Trawl,59.65658,-178.48599, ,BSAI,BS,521
2002,1,1183.929904,est,1310,measure,1358.2301,135.82301,est,130,26.8349228,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1183.929904,est,1310,measure,1358.2301,135.82301,est,130,26.8349228,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1194.278,est,0, ,1370,137,measure,130,16,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2010,1,1194.278,est,0, ,1370,137,measure,130,26.6,measure,1,RACE_TWL,Bottom Trawl,58.64007,-175.31447, ,BSAI,BS,521
2000,2,1202.088901,est,1330,measure,1378.8841,137.88841,est,130,22.5,measure,1,RACE_TWL,Bottom Trawl,57.74559,-173.9026, ,BSAI,BS,521
2002,1,1203.07,est,0, ,1380,138,measure,130,18,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1211.168399,est,1340,measure,1389.2111,138.92111,est,130,21.9,measure,1,RACE_TWL,Bottom Trawl,58.55993,-174.84, ,BSAI,BS,521
2002,1,1211.168399,est,1340,measure,1389.2111,138.92111,est,130,28.71021467,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2012,2,1211.862,est,0, ,1390,139,measure,130,20.45,measure,1,RACE_TWL,Bottom Trawl,59.48718,-178.27502, ,BSAI,BS,521
2000,1,1220.247898,est,1350,measure,1399.5381,139.95381,est,130,29.35417819,est,1,RACE_TWL,Bottom Trawl,58.54702,-174.6028, ,BSAI,BS,521
2000,2,1220.247898,est,1350,measure,1399.5381,139.95381,est,130,29.35417819,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,2,1220.247898,est,1350,measure,1399.5381,139.95381,est,130,29.35417819,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1229.327396,est,1360,measure,1409.8651,140.98651,est,140,30.0076917,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1238.238,est,0, ,1420,142,measure,140,20,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1238.406894,est,1370,measure,1420.1921,142.01921,est,140,30.67082531,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1238.406894,est,1370,measure,1420.1921,142.01921,est,140,30.67082531,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1247.486393,est,1380,measure,1430.5191,143.05191,est,140,31.34364913,est,1,RACE_TWL,Bottom Trawl,58.54702,-174.6028, ,BSAI,BS,521
2000,2,1247.486393,est,1380,measure,1430.5191,143.05191,est,140,31.34364913,est,2,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,2,1247.486393,est,1380,measure,1430.5191,143.05191,est,140,23.5,measure,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489, ,BSAI,BS,521
2000,1,1256.565891,est,1390,measure,1440.8461,144.08461,est,140,32.02623329,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1256.565891,est,1390,measure,1440.8461,144.08461,est,140,32.02623329,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1256.565891,est,1390,measure,1440.8461,144.08461,est,140,32.02623329,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1265.64539,est,1400,measure,1451.1731,145.11731,est,140,29.5,measure,1,RACE_TWL,Bottom Trawl,58.55993,-174.84, ,BSAI,BS,521
2000,1,1265.64539,est,1400,measure,1451.1731,145.11731,est,140,32.71864788,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1265.64539,est,1400,measure,1451.1731,145.11731,est,140,32.71864788,est,2,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1265.64539,est,1400,measure,1451.1731,145.11731,est,140,32.71864788,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2004,1,1273.406,est,0, ,1460,146,measure,140,21.86,measure,1,RACE_TWL,Bottom Trawl,58.51756,-174.7888, ,BSAI,BS,521
2002,1,1274.724888,est,1410,measure,1461.5001,146.15001,est,140,33.42096302,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1283.804386,est,1420,measure,1471.8271,147.18271,est,140,34.13324881,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,1,1283.804386,est,1420,measure,1471.8271,147.18271,est,140,34.13324881,est,1,RACE_TWL,Bottom Trawl,58.54727,-174.60451, ,BSAI,BS,521
2000,2,1283.804386,est,1420,measure,1471.8271,147.18271,est,140,34.13324881,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1283.804386,est,1420,measure,1471.8271,147.18271,est,140,34.13324881,est,1,RACE_TWL,Bottom Trawl,58.54727,-174.60451, ,BSAI,BS,521
2002,1,1283.804386,est,1420,measure,1471.8271,147.18271,est,140,34.13324881,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1292.883885,est,1430,measure,1482.1541,148.21541,est,140,34.85557536,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,2,1292.883885,est,1430,measure,1482.1541,148.21541,est,140,24,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,2,1301.963383,est,1440,measure,1492.4811,149.24811,est,140,35.58801275,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1301.963383,est,1440,measure,1492.4811,149.24811,est,140,35.58801275,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1301.963383,est,1440,measure,1492.4811,149.24811,est,140,25.3,measure,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489, ,BSAI,BS,521
2002,2,1308.574,est,0, ,1500,150,measure,150,20,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1311.042882,est,1450,measure,1502.8081,150.28081,est,150,36.3306311,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1311.042882,est,1450,measure,1502.8081,150.28081,est,150,36.3306311,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1320.12238,est,1460,measure,1513.1351,151.31351,est,150,37.08350048,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,1,1320.12238,est,1460,measure,1513.1351,151.31351,est,150,37.08350048,est,1,RACE_TWL,Bottom Trawl,58.54702,-174.6028, ,BSAI,BS,521
2000,2,1320.12238,est,1460,measure,1513.1351,151.31351,est,150,37.08350048,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2010,2,1326.158,est,0, ,1520,152,measure,150,28.81,measure,1,RACE_TWL,Bottom Trawl,58.66902,-172.40308, ,BSAI,BS,521
2000,1,1329.201878,est,1470,measure,1523.4621,152.34621,est,150,29.3,measure,1,RACE_TWL,Bottom Trawl,57.63546,-174.19231, ,BSAI,BS,521
2000,1,1329.201878,est,1470,measure,1523.4621,152.34621,est,150,37.84669101,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1329.201878,est,1470,measure,1523.4621,152.34621,est,150,37.84669101,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,1,1329.201878,est,1470,measure,1523.4621,152.34621,est,150,37.84669101,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1338.281377,est,1480,measure,1533.7891,153.37891,est,150,38.62027276,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1338.281377,est,1480,measure,1533.7891,153.37891,est,150,25.4,measure,1,RACE_TWL,Bottom Trawl,58.56185,-174.8364, ,BSAI,BS,521
2000,2,1338.281377,est,1480,measure,1533.7891,153.37891,est,150,38.62027276,est,1,RACE_TWL,Bottom Trawl,58.54727,-174.60451, ,BSAI,BS,521
2002,1,1338.281377,est,1480,measure,1533.7891,153.37891,est,150,38.62027276,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1347.360875,est,1490,measure,1544.1161,154.41161,est,150,39.40431582,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,2,1347.360875,est,1490,measure,1544.1161,154.41161,est,150,39.40431582,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,1,1347.360875,est,1490,measure,1544.1161,154.41161,est,150,39.40431582,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1347.360875,est,1490,measure,1544.1161,154.41161,est,150,39.40431582,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1352.534,est,0, ,1550,155,measure,150,32,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,2,1356.440374,est,1500,measure,1554.4431,155.44431,est,150,40.19889029,est,1,RACE_TWL,Bottom Trawl,58.54702,-174.6028, ,BSAI,BS,521
2000,2,1356.440374,est,1500,measure,1554.4431,155.44431,est,150,40.19889029,est,2,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,2,1356.440374,est,1500,measure,1554.4431,155.44431,est,150,40.19889029,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1361.326,est,0, ,1560,156,measure,150,28,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1365.519872,est,1510,measure,1564.7701,156.47701,est,150,41.00406624,est,1,RACE_TWL,Bottom Trawl,58.54702,-174.6028, ,BSAI,BS,521
2000,1,1365.519872,est,1510,measure,1564.7701,156.47701,est,150,41.00406624,est,1,RACE_TWL,Bottom Trawl,58.54727,-174.60451, ,BSAI,BS,521
2002,1,1365.519872,est,1510,measure,1564.7701,156.47701,est,150,41.00406624,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1365.519872,est,1510,measure,1564.7701,156.47701,est,150,41.00406624,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1374.59937,est,1520,measure,1575.0971,157.50971,est,150,41.81991375,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,1,1374.59937,est,1520,measure,1575.0971,157.50971,est,150,41.81991375,est,1,RACE_TWL,Bottom Trawl,57.74545,-173.88721, ,BSAI,BS,521
2000,2,1374.59937,est,1520,measure,1575.0971,157.50971,est,150,32.4,measure,1,RACE_TWL,Bottom Trawl,58.62094,-175.03371, ,BSAI,BS,521
2000,2,1374.59937,est,1520,measure,1575.0971,157.50971,est,150,41.81991375,est,2,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1374.59937,est,1520,measure,1575.0971,157.50971,est,150,41.81991375,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1374.59937,est,1520,measure,1575.0971,157.50971,est,150,41.81991375,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,2,1378.91,est,0, ,1580,158,measure,150,26.9,measure,1,RACE_TWL,Bottom Trawl,59.29383,-174.4505, ,BSAI,BS,521
2000,1,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,42.64650291,est,1,RACE_TWL,Bottom Trawl,58.35488,-175.4118, ,BSAI,BS,521
2000,1,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,42.64650291,est,2,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,34.4,measure,1,RACE_TWL,Bottom Trawl,59.39156,-178.1792, ,BSAI,BS,521
2000,2,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,42.64650291,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,2,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,42.64650291,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,30,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1383.678869,est,1530,measure,1585.4241,158.54241,est,150,28,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,2,1392.758367,est,1540,measure,1595.7511,159.57511,est,150,23.4,measure,1,RACE_TWL,Bottom Trawl,59.70383,-178.5381, ,BSAI,BS,521
2000,2,1392.758367,est,1540,measure,1595.7511,159.57511,est,150,25.1,measure,1,RACE_TWL,Bottom Trawl,58.52049,-176.09599, ,BSAI,BS,521
2000,2,1392.758367,est,1540,measure,1595.7511,159.57511,est,150,43.48390378,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1392.758367,est,1540,measure,1595.7511,159.57511,est,150,43.48390378,est,1,RACE_TWL,Bottom Trawl,58.54727,-174.60451, ,BSAI,BS,521
2004,2,1396.494,est,0, ,1600,160,measure,160,43.8,measure,1,RACE_TWL,Bottom Trawl,58.37577,-175.5351, ,BSAI,BS,521
2000,2,1401.837866,est,1550,measure,1606.0781,160.60781,est,160,21.6,measure,1,RACE_TWL,Bottom Trawl,58.55993,-174.84, ,BSAI,BS,521
2000,2,1401.837866,est,1550,measure,1606.0781,160.60781,est,160,37.3,measure,1,RACE_TWL,Bottom Trawl,58.35743,-175.4196, ,BSAI,BS,521
2000,2,1401.837866,est,1550,measure,1606.0781,160.60781,est,160,44.33218645,est,1,RACE_TWL,Bottom Trawl,58.54702,-174.6028, ,BSAI,BS,521
2000,2,1401.837866,est,1550,measure,1606.0781,160.60781,est,160,44.33218645,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1401.837866,est,1550,measure,1606.0781,160.60781,est,160,44.33218645,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1401.837866,est,1550,measure,1606.0781,160.60781,est,160,32,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1410.917364,est,1560,measure,1616.4051,161.64051,est,160,45.19142098,est,1,RACE_TWL,Bottom Trawl,57.74545,-173.88721, ,BSAI,BS,521
2000,2,1410.917364,est,1560,measure,1616.4051,161.64051,est,160,45.19142098,est,2,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,1,1410.917364,est,1560,measure,1616.4051,161.64051,est,160,45.19142098,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1410.917364,est,1560,measure,1616.4051,161.64051,est,160,45.19142098,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1419.996862,est,1570,measure,1626.7321,162.67321,est,160,38,measure,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489, ,BSAI,BS,521
2002,1,1419.996862,est,1570,measure,1626.7321,162.67321,est,160,46.06167744,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1419.996862,est,1570,measure,1626.7321,162.67321,est,160,46.06167744,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2010,2,1422.87,est,0, ,1630,163,measure,160,50.34,measure,1,RACE_TWL,Bottom Trawl,57.65597,-172.18828, ,BSAI,BS,521
2000,1,1429.076361,est,1580,measure,1637.0591,163.70591,est,160,46.94302591,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1429.076361,est,1580,measure,1637.0591,163.70591,est,160,46.94302591,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,2,1429.076361,est,1580,measure,1637.0591,163.70591,est,160,46.94302591,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1438.155859,est,1590,measure,1647.3861,164.73861,est,160,29.3,measure,1,RACE_TWL,Bottom Trawl,58.52049,-176.09599, ,BSAI,BS,521
2006,2,1447.235358,est,1600,measure,1657.7131,165.77131,est,160,48.45,measure,1,RACE_TWL,Bottom Trawl,57.48261,-170.57899, ,BSAI,BS,521
2000,1,1456.314856,est,1610,measure,1668.0401,166.80401,est,160,49.65432395,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,2,1456.314856,est,1610,measure,1668.0401,166.80401,est,160,49.65432395,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1456.314856,est,1610,measure,1668.0401,166.80401,est,160,49.65432395,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1456.314856,est,1610,measure,1668.0401,166.80401,est,160,49.65432395,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1465.394354,est,1620,measure,1678.3671,167.83671,est,160,50.58074104,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,1,1465.394354,est,1620,measure,1678.3671,167.83671,est,160,50.58074104,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1465.394354,est,1620,measure,1678.3671,167.83671,est,160,35.3,measure,1,RACE_TWL,Bottom Trawl,57.63546,-174.19231, ,BSAI,BS,521
2000,2,1465.394354,est,1620,measure,1678.3671,167.83671,est,160,50.58074104,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,1,1466.83,est,0, ,1680,168,measure,160,34,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1474.473853,est,1630,measure,1688.6941,168.86941,est,160,51.51860044,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,1,1474.473853,est,1630,measure,1688.6941,168.86941,est,160,34,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1474.473853,est,1630,measure,1688.6941,168.86941,est,160,51.51860044,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2011,2,1475.622,est,0, ,1690,169,measure,160,50,measure,1,RACE_TWL,Bottom Trawl,57.8232,-170.62785, ,BSAI,BS,521
2000,1,1483.553351,est,1640,measure,1699.0211,169.90211,est,160,52.4679722,est,2,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1483.553351,est,1640,measure,1699.0211,169.90211,est,160,52.4679722,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1483.553351,est,1640,measure,1699.0211,169.90211,est,160,52.4679722,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1483.553351,est,1640,measure,1699.0211,169.90211,est,160,52.4679722,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1484.414,est,0, ,1700,170,measure,170,42,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2008,1,1484.414,est,0, ,1700,170,measure,170,68,measure,1,RACE_TWL,Bottom Trawl,57.74241,-173.80881, ,BSAI,BS,521
2000,1,1492.63285,est,1650,measure,1709.3481,170.93481,est,170,53.42892637,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,1,1492.63285,est,1650,measure,1709.3481,170.93481,est,170,53.42892637,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1492.63285,est,1650,measure,1709.3481,170.93481,est,170,43.6,measure,1,RACE_TWL,Bottom Trawl,58.35743,-175.4196, ,BSAI,BS,521
2000,2,1492.63285,est,1650,measure,1709.3481,170.93481,est,170,53.42892637,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,2,1492.63285,est,1650,measure,1709.3481,170.93481,est,170,53.42892637,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,1,1493.206,est,0, ,1710,171,measure,170,53,measure,1,RACE_TWL,Bottom Trawl,57.74611,-173.9001, ,BSAI,BS,521
2000,1,1501.712348,est,1660,measure,1719.6751,171.96751,est,170,54.401533,est,1,RACE_TWL,Bottom Trawl,58.35488,-175.4118, ,BSAI,BS,521
2000,2,1501.712348,est,1660,measure,1719.6751,171.96751,est,170,54.401533,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1501.712348,est,1660,measure,1719.6751,171.96751,est,170,54.401533,est,2,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1501.998,est,0, ,1720,172,measure,170,38,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1510.79,est,0, ,1730,173,measure,170,34,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1510.79,est,0, ,1730,173,measure,170,36,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,39.3,measure,1,RACE_TWL,Bottom Trawl,58.35743,-175.4196, ,BSAI,BS,521
2000,1,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,43.4,measure,1,RACE_TWL,Bottom Trawl,57.74668,-173.8848, ,BSAI,BS,521
2000,1,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,55.38586214,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,1,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,55.38586214,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,39.8,measure,1,RACE_TWL,Bottom Trawl,58.52142,-176.0954, ,BSAI,BS,521
2000,2,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,43.9,measure,1,RACE_TWL,Bottom Trawl,58.52142,-176.0954, ,BSAI,BS,521
2002,1,1510.791846,est,1670,measure,1730.0021,173.00021,est,170,34,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1519.871345,est,1680,measure,1740.3291,174.03291,est,170,56.38198384,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1528.374,est,0, ,1750,175,measure,170,36,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1528.950843,est,1690,measure,1750.6561,175.06561,est,170,57.38996813,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1528.950843,est,1690,measure,1750.6561,175.06561,est,170,57.38996813,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1528.950843,est,1690,measure,1750.6561,175.06561,est,170,57.38996813,est,2,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2002,1,1528.950843,est,1690,measure,1750.6561,175.06561,est,170,52,measure,1,RACE_TWL,Bottom Trawl,58.53705,-174.76489, ,BSAI,BS,521
2002,1,1528.950843,est,1690,measure,1750.6561,175.06561,est,170,76,measure,1,RACE_TWL,Bottom Trawl,58.67872,-173.6274, ,BSAI,BS,521
2002,2,1528.950843,est,1690,measure,1750.6561,175.06561,est,170,57.38996813,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,2,1537.166,est,0, ,1760,176,measure,170,46.1,measure,1,RACE_TWL,Bottom Trawl,57.26667,-172.70467, ,BSAI,BS,521
2000,1,1538.030342,est,1700,measure,1760.9831,176.09831,est,170,58.40988506,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1538.030342,est,1700,measure,1760.9831,176.09831,est,170,58.40988506,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2000,2,1538.030342,est,1700,measure,1760.9831,176.09831,est,170,58.40988506,est,1,RACE_TWL,Bottom Trawl,58.54727,-174.60451, ,BSAI,BS,521
2002,1,1538.030342,est,1700,measure,1760.9831,176.09831,est,170,58.40988506,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1538.030342,est,1700,measure,1760.9831,176.09831,est,170,38,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1547.10984,est,1710,measure,1771.3101,177.13101,est,170,53,measure,1,RACE_TWL,Bottom Trawl,57.74559,-173.9026, ,BSAI,BS,521
2002,1,1547.10984,est,1710,measure,1771.3101,177.13101,est,170,59.44180467,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,2,1547.10984,est,1710,measure,1771.3101,177.13101,est,170,59.44180467,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1556.189338,est,1720,measure,1781.6371,178.16371,est,170,60.48579699,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1556.189338,est,1720,measure,1781.6371,178.16371,est,170,60.48579699,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2002,1,1563.542,est,0, ,1790,179,measure,170,36,measure,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,1,1565.268837,est,1730,measure,1791.9641,179.19641,est,170,61.54193207,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
2000,2,1565.268837,est,1730,measure,1791.9641,179.19641,est,170,61.54193207,est,1,RACE_TWL,Bottom Trawl,58.524,-174.65511, ,BSAI,BS,521
2002,1,1565.268837,est,1730,measure,1791.9641,179.19641,est,170,61.54193207,est,1,RACE_TWL,Bottom Trawl,58.58812,-175.0302, ,BSAI,BS,521
2000,2,1574.348335,est,1740,measure,1802.2911,180.22911,est,180,54,measure,1,RACE_TWL,Bottom Trawl,58.52142,-176.0954, ,BSAI,BS,521
2000,2,1574.348335,est,1740,measure,1802.2911,180.22911,est,180,62.61027993,est,1,RACE_TWL,Bottom Trawl,58.52817,-174.66209, ,BSAI,BS,521
